t,n_grads,f,f_avg,trans_bits,train_accuracy,test_accuracy,comm_rounds,var_error
169.0,622200.0,2.3046122848866615,390.15474164218796,627328.0,0.6896174863387978,0.6688382193268186,338.0,2.9520008756187845
170.0,625860.0,2.2989920445674255,391.50255351073673,631040.0,0.6898907103825137,0.6688382193268186,340.0,2.9496486416185417
171.0,629520.0,2.293421648328011,392.8476502174431,634752.0,0.6898907103825137,0.6688382193268186,342.0,2.947298161585186
172.0,633180.0,2.2879002498130028,394.1900357182298,638464.0,0.6898907103825137,0.6688382193268186,344.0,2.9449494368357727
173.0,636840.0,2.2824270221995184,395.52971396280356,642176.0,0.6898907103825137,0.6688382193268186,346.0,2.942602468593261
174.0,640500.0,2.277001157636782,396.8666888947966,645888.0,0.6898907103825137,0.6688382193268186,348.0,2.9402572579905653
175.0,644160.0,2.2716218667048365,398.20096445189614,649600.0,0.6901639344262295,0.6688382193268186,350.0,2.937913806074417
176.0,647820.0,2.2662883778916445,399.5325445659627,653312.0,0.6901639344262295,0.6688382193268186,352.0,2.935572113809077
177.0,651480.0,2.2609999370878584,400.8614331631391,657024.0,0.6901639344262295,0.6688382193268186,354.0,2.933232182079888
178.0,655140.0,2.2557558070985637,402.18763416394955,660736.0,0.6904371584699454,0.6699239956568946,356.0,2.930894011696679
179.0,658800.0,2.2505552671713436,403.5111514833914,664448.0,0.6912568306010929,0.6699239956568946,358.0,2.9285576033970173
180.0,662460.0,2.2453976125400277,404.8319890310185,668160.0,0.6912568306010929,0.6699239956568946,360.0,2.926222957849338
181.0,666120.0,2.2402821539835265,406.15015071101806,671872.0,0.6912568306010929,0.6699239956568946,362.0,2.9238900756559283
182.0,669780.0,2.235208217399174,407.4656404222813,675584.0,0.6912568306010929,0.6699239956568946,364.0,2.9215589573557885
183.0,673440.0,2.230175143390025,408.77846205846794,679296.0,0.6918032786885245,0.6710097719869706,366.0,2.9192296034273766
184.0,677100.0,2.2251822868655813,410.08861950806596,683008.0,0.6918032786885245,0.6710097719869706,368.0,2.9169020142912285
185.0,680760.0,2.220229016655438,411.3961166544462,686720.0,0.6923497267759563,0.6710097719869706,370.0,2.914576190312474
186.0,684420.0,2.2153147151353725,412.7009573759124,690432.0,0.6923497267759563,0.6710097719869706,372.0,2.9122521318032373
187.0,688080.0,2.210438777865402,414.00314554574794,694144.0,0.6926229508196722,0.6710097719869706,374.0,2.909929839024944
188.0,691740.0,2.205600613239378,415.30268503225824,697856.0,0.6926229508196722,0.6742671009771987,376.0,2.9076093121905218
189.0,695400.0,2.2007996421456837,416.59957969881015,701568.0,0.692896174863388,0.6753528773072747,378.0,2.905290551466514
190.0,699060.0,2.1960352976386277,417.8938334038684,705280.0,0.692896174863388,0.6753528773072747,380.0,2.902973556975095
191.0,702720.0,2.19130702462015,419.18545000102887,708992.0,0.692896174863388,0.6753528773072747,382.0,2.9006583287960055
192.0,706380.0,2.1866142795314545,420.47443333904965,712704.0,0.6931693989071038,0.6753528773072747,384.0,2.8983448669684053
193.0,710040.0,2.181956530054222,421.7607872618799,716416.0,0.6931693989071038,0.6764386536373507,386.0,2.896033171492637
194.0,713700.0,2.177333254821047,423.04451560868625,720128.0,0.6931693989071038,0.6764386536373507,388.0,2.893723242331925
195.0,717360.0,2.1727439431347784,424.32562221387735,723840.0,0.6931693989071038,0.6764386536373507,390.0,2.891415079413999
196.0,721020.0,2.16818809469644,425.604110907127,727552.0,0.6931693989071038,0.6764386536373507,392.0,2.8891086826326404
197.0,724680.0,2.1636652193414267,426.8799855133952,731264.0,0.6934426229508197,0.6764386536373507,394.0,2.8868040518491727
198.0,728340.0,2.159174836783695,428.153249852948,734976.0,0.6937158469945355,0.6764386536373507,396.0,2.8845011868938757
199.0,732000.0,2.1547164763676485,429.423907741376,738688.0,0.6939890710382514,0.6764386536373507,398.0,2.8822000875673526
200.0,735660.0,2.1502896768274686,430.69196298961145,742400.0,0.6939890710382514,0.6764386536373507,400.0,2.879900753641826
